Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_review,sentiment
3728,"Randal Terwillegar ""Randy T.""",5,What accolades can one say about an SD card that works and is an economical buy.  Put it in my GoPro camera and promptly filled it up.,29-08-2013,466,0,0,0,0,0.0,0.0,accolade one say sd card work economical buy put gopro camera promptly filled,positive
3729,Rand,5,I'm using this 32 GB micro Sandisk Ultra to record 1080P video to a blackbox recorder in my car. I just popped it in and it worked. The adapter that came with it makes it easy to offload video to the macbook. It appears to keep up with 1080p video very well. I've never missed a frame of audio or video. It is constantly overwritten every 3 days with the oldest event and it has not failed yet. Been using it for a couple of months now. Seller mailed it USPS and it arrived in 3 days.,12/1/2012,1061,0,0,0,0,0.0,0.0,im using gb micro sandisk ultra record p video blackbox recorder car popped worked adapter came make easy offload video macbook appears keep p video well ive never missed frame audio video constantly overwritten every day oldest event failed yet using couple month seller mailed usps arrived day,positive
3730,"Randy ""Frequent Amazon Buyer""",5,"I bought this to expand my 32GB Dell XPS 10 to 64GB. It fits easily into the Micro SD slot and was recognized by Windows RT upon boot up. I did reformat the card (old habit), and haven't had any problems at all.",22-02-2013,654,0,0,0,0,0.0,0.0,bought expand gb dell xps gb fit easily micro sd slot recognized window rt upon boot reformat card old habit havent problem,positive
3731,Randy,5,I got this for my new Android tablet and it works perfectly. The MicroSD to SD adapter is great. It allows me to plug it into my computer into the regular sized SD card port to transfer files much quicker than if I were to plug the tablet into my computer over USB.,31-12-2012,707,0,0,0,0,0.0,0.0,got new android tablet work perfectly microsd sd adapter great allows plug computer regular sized sd card port transfer file much quicker plug tablet computer usb,positive
3732,Randy,1,"Stick with the 32GB model. First one got SMOKING hot about 1 minute after use, but it seemed to function. Then I installed it in my Samsung Galaxy Note II and it got hot in the phone. After a day it just quite all together, luckily I still had my 32GB and a backup of my data. Did an RMA and got a new one, which didn't get hot but died after less than a month of use. I'll wait until Lexar's 64GB comes down in price a bit and then try that one...but not this SanDisk one! Their 32GB seem to be ok though.",6/3/2013,642,0,0,0,0,0.0,0.0,stick gb model first one got smoking hot minute use seemed function installed samsung galaxy note ii got hot phone day quite together luckily still gb backup data rma got new one didnt get hot died le month use ill wait lexars gb come price bit try onebut sandisk one gb seem ok though,negative
3733,"Randy H. McKendry ""Randucci""",5,I bought this to increase the music capacity of my MP3 player.  As a bonus I can use the adapter with my old 8 GB Micro in my digital camera.,28-02-2013,648,0,0,0,0,0.0,0.0,bought increase music capacity mp player bonus use adapter old gb micro digital camera,positive
3734,Randy Parchem,5,I work for Ready 2 Roll Pedicabs in Houston and we do a lot of promotional movies and put them on YouTube. We use this memory card for our full HD cam... So far we recorded 5 hour on full HD and still have plenty of space for more hours. It just took a few day when I received it in the mail.,18-12-2013,355,0,0,0,0,0.0,0.0,work ready roll pedicab houston lot promotional movie put youtube use memory card full hd cam far recorded hour full hd still plenty space hour took day received mail,positive
3735,Randy Poe,5,"Doing its thing, no complaints",7/12/2014,1,0,0,0,0,0.0,0.0,thing complaint,positive
3736,Randy R.,5,I can use this in in a variety of devices with the included adapter. Seems to work great and seems to me to be very fast. Good value for the money.,14-04-2014,238,0,0,0,0,0.0,0.0,use variety device included adapter seems work great seems fast good value money,positive
3737,Rani,5,"This card did an AMAZING job with holding my music on my phone. Videos played with ease and everything! Highly recommend this card to anyone. The SD card adapter also worked perfectly for me.I use this card on a Samsung Galaxy S2 (Epic 4G Touch, Sprint version). It works just fine on that phone even though the phone specs say it only holds up to 32gb. Just put the card in, go to your settings, fine SD and storage, and then scroll to this card and format the card. Once formatted, it'll work just as any other SD card.",15-04-2013,602,0,0,0,0,0.0,0.0,card amazing job holding music phone video played ease everything highly recommend card anyone sd card adapter also worked perfectly mei use card samsung galaxy epic g touch sprint version work fine phone even though phone spec say hold gb put card go setting fine sd storage scroll card format card formatted itll work sd card,positive
3738,Ranty,5,"this is a good, fast card, with plenty of capacity and it works great for additionals storage in a Microsoft Surface RT tablet.Hint: you can add the space to your windows libraries for a more seamless experience in the OS by creating a few empty, dummy folders on your C drive, then using the windows disk management console to map those folders to the folders on the card.Info on that here:[...]",12/12/2012,726,0,0,0,0,0.0,0.0,good fast card plenty capacity work great additionals storage microsoft surface rt tablethint add space window library seamless experience o creating empty dummy folder c drive using window disk management console map folder folder cardinfo,positive
3739,rapple3,5,"This microSD card works as advertised.  My Samsung Galaxy S3 developed a problem with the SD card that was included with the purchase of the phone.  Once I replaced it, it's as good as new.",7/9/2013,457,0,0,0,0,0.0,0.0,microsd card work advertised samsung galaxy developed problem sd card included purchase phone replaced good new,positive
3740,"R. A. Selkirk ""Bloodwolf""",1,"Got it on sale for an incredible price.  The only way I am likely to upgrade from this is if they come out with a 128g size.  64g is not necessary for my use, but at 128 I would be able to use it without worry of running out of space /and/ put my entire mp3 catalog on it as well.Update - about 4 months after I bought this and installed it in my Galaxy S2, it started causing some trouble for my phone.  At first I did not realize it was the micro sd card causing the problem, but it would occasionally have a status message saying something like ""Unmount the SD card before removing it to avoid corrupting your data"", and eventually it didn't even recognize that there was a card in there at all.  I put the old 1gb card back in and it works fine.  Put the 32gb card into the adapter, and put it into the computer's card reader... Nothing.  Wouldn't read it at all.I do back up my phone occasionally, maybe once a month, but lost everything; every photo and video I had taken of my new kitten since I got her because of this.  It is very surprising since Sandisk is usually quite reliable.  My wife has the same card in her phone, we got them around the same time, and hers is still working normally so far.YMMV, but always back up your data regularly (more than once a month) if you are taking a lot of pictures and video.",27-02-2013,649,0,0,0,0,0.0,0.0,got sale incredible price way likely upgrade come g size g necessary use would able use without worry running space put entire mp catalog wellupdate month bought installed galaxy started causing trouble phone first realize micro sd card causing problem would occasionally status message saying something like unmount sd card removing avoid corrupting data eventually didnt even recognize card put old gb card back work fine put gb card adapter put computer card reader nothing wouldnt read alli back phone occasionally maybe month lost everything every photo video taken new kitten since got surprising since sandisk usually quite reliable wife card phone got around time still working normally farymmv always back data regularly month taking lot picture video,negative
3741,RASHAWN,5,Great,7/12/2014,1,0,0,0,0,0.0,0.0,great,positive
3742,Raul Orozco,5,"so far working great, I'm using on my dell venue 8 pro and is working fine, no issues",7/12/2014,1,0,0,0,0,0.0,0.0,far working great im using dell venue pro working fine issue,positive
3743,"Raul Rodriguez Abud ""THE CRITIC""",5,"I download movies, pictures, music and I still have space in my sd card, my phone (galaxy s3) is a real and powerfull phone with 64 + 16 gigas.thank youraul",18-04-2013,599,0,0,0,0,0.0,0.0,download movie picture music still space sd card phone galaxy real powerfull phone gigasthank youraul,positive
3744,RawNerd,1,"Most of my reviews are positive.  This product failed (could not read on my device (a Galaxy S3) nor on my computer with 2 different readers) in less than 30 days.  The customer support is also unhelpful, as they would only replace the card after many questions, they would not provide a refund (I did not want a replacement of a card that failed so quickly).I would suggest buying a different card, it is not worth the hassle and lost data to save a couple of dollars with buying this one.",7/2/2013,669,1,0,1,1,1.0,0.206549314,review positive product failed could read device galaxy computer different reader le day customer support also unhelpful would replace card many question would provide refund want replacement card failed quicklyi would suggest buying different card worth hassle lost data save couple dollar buying one,negative
3745,Ray562,5,Disk is very small and it fits into one that fits your computer. So far it has enough room to store my driving time for the day.You then can download everything into your computer for viewing.,3/7/2014,158,0,0,0,0,0.0,0.0,disk small fit one fit computer far enough room store driving time dayyou download everything computer viewing,positive
3746,ray,5,"best buy wants almost a hundred dollars for this chip.it works perfectly in my samsung galaxy S111.  this is a outstanding phone.it was updated to jellybean 4.3.  it works flawlessly.i now have all the memory that i need in my phone.the sandisk warranty is outstanding.i doubt that i will ever have to use it.if you need to buy any chips,get them from amazon,they are much cheaper.best buy is getting greedy.",17-12-2013,356,0,0,0,0,0.0,0.0,best buy want almost hundred dollar chipit work perfectly samsung galaxy outstanding phoneit updated jellybean work flawlesslyi memory need phonethe sandisk warranty outstandingi doubt ever use itif need buy chipsget amazonthey much cheaperbest buy getting greedy,positive
3747,Ray,5,"YOU'LL NEED THE ADDED SPACE ONCE YOU START ENJOYING YOUR NEW GO-PRO ,SO WHY NOT GET THE BIGGER STORAGE ANYWAY",4/1/2014,338,0,0,0,0,0.0,0.0,youll need added space start enjoying new gopro get bigger storage anyway,positive
3748,RayH,5,Purchased these to use in Contour Roam cameras. Records quality videos and downloads fast.  Highly recommend these cards for your micro SD card devices.,1/11/2013,402,1,0,1,1,1.0,0.206549314,purchased use contour roam camera record quality video downloads fast highly recommend card micro sd card device,positive
3749,Raymond Lancione,5,"Really fast SD card, large storage space.  Works perfect.I use it for all my music and photos.  No problems so far.  Nothing much to say about it besides that it does everything I need it to.",4/4/2013,613,0,0,0,0,0.0,0.0,really fast sd card large storage space work perfecti use music photo problem far nothing much say besides everything need,positive
3750,Raymond P.,5,"This seems to be a great MicroSDXC, as I would expect from SanDisk.  I have not tested read/write speed so I cannot comment on that.  I have it installed in my Lenovo ThinkPad 8 to provide extra storage, and it is doing what it is supposed to do.  Guess there is not much more you can say about an SD card.  I would expect it to work just as well in any device that is SDXC compatible.",30-06-2014,161,0,0,0,0,0.0,0.0,seems great microsdxc would expect sandisk tested readwrite speed comment installed lenovo thinkpad provide extra storage supposed guess much say sd card would expect work well device sdxc compatible,positive
3751,raymond velez,5,Love the speed and quality of the card. Previous card worked slow and would freeze or force eject. All my problems are solved now,1/11/2014,37,0,0,0,0,0.0,0.0,love speed quality card previous card worked slow would freeze force eject problem solved,positive
3752,"Raymond W. Leung ""rwleung98""",5,I want to upgrade the memory to my Samsung Note II. It is great to be able to instantly double my storage capacity. I am waiting for the 128 GB to down in price.,16-02-2013,660,0,0,0,0,0.0,0.0,want upgrade memory samsung note ii great able instantly double storage capacity waiting gb price,positive
3753,Ray R,5,perfect memory card for cell phone use; great amount of storage and has really good read/write speeds. would recommend to others,11/4/2013,606,0,0,0,0,0.0,0.0,perfect memory card cell phone use great amount storage really good readwrite speed would recommend others,positive
3754,Ray_TN,5,"Bought two of these to use in a pair of Galaxy S3 phones. Fit perfectly and were instantly recognized by the phones. Lots of room now for photos, etc. No problems at all thus far. I have quite a few SanDisk memory products, including their 128GB SS drive. All have been trouble-free, so I am hopeful.",5/6/2013,551,0,0,0,0,0.0,0.0,bought two use pair galaxy phone fit perfectly instantly recognized phone lot room photo etc problem thus far quite sandisk memory product including gb s drive troublefree hopeful,positive
3755,Raziel Cohen,5,I don't have any complaints about this Micro SD Card. I ordered it for my Sony Action Camera and its so far been doing extreamly well.,10/1/2013,697,0,0,0,0,0.0,0.0,dont complaint micro sd card ordered sony action camera far extreamly well,positive
3756,"R. Bank ""Crown Jewels""",4,"4 stars for the excellent price and performance. Seems to be as advertised. Average copying speeds are around 18-20MB/s.Only gripe is that SanDisk doesn't include any extras - i.e. a plastic protective case, or bundle it with a SD Card reader. However, can understand why at this price point.",13-01-2013,694,0,0,0,0,0.0,0.0,star excellent price performance seems advertised average copying speed around mbsonly gripe sandisk doesnt include extra ie plastic protective case bundle sd card reader however understand price point,positive
3757,"rbhatta ""A Dinosaur you can trust!""",4,"The primary reason for buying this extra capacitySanDisk Ultra 64 GB microSDXC Class 10card was to use it inSamsung Galaxy Tab 2 (10.1-Inch Model GT-P5113)and I am happy to share that you can get this to work flawlessly after some initial glitches. (Read below)Firstly you need to be aware that the Samsung Tablet Model GT-P5113 currently runs with Android OS 4.1.1 with Kernel 3.0.31-523998 and Build number JRO03C.P5113UECLK7.(Jelly Bean) My experiences shared here are with that level of Android OS your experiences may vary depending on what version of OS you are running. The SanDisk Ultra 64 GB microSDXC card purchased from Amazon (Retail Packaging) gets recognized just fine however when the tablet's Media Device A.K.A 'MTP' application attempts to talk your PC via USB cable the Tablet simply reboots! and after that the card is presented to the PC. - Really strange indeed!This baffled me for couple of hours. Firstly, I attempted to format the card (exFAT) in PC and it formatted just fine. After that I attempted to use it in the tablet to see the same behavioral oddity of instantaneous reboot of the tablet as 'MTP' application tries to communicate with the PC. This made me investigate the issue further and I determined the root cause was the fact that SANDISK now seen to factory format the card with 'exFAT' but also somehow seen to include an 'offset' of 16MB at the beginning of the card which shows up as 16MB unallocated region in the initial sectors on this card under windows disk management tool.The solution is to get rid of that 'unallocated' 16MB partition on the card. You could do it in PC but that might require some windows command line experience and using 'diskpart' utility and what not and I do not want to confuse people here with that process. For most novice users The process should be very simple, Just insert the card on the tablet and use the 'native' SD Card format tool under 'settings' that Android OS 4.1.1 has and it will get rid of that 16MB partition and happily remount it. Now after this simple process the 'MTP' application works just fine with PC to transfer files to the SD card without any strange reboot phenomenon.Not sure why SANDISK formats their Class 10 card in this fashion (They never did it with their class 6 cards earlier) and there's gotta be some technical explanation for why they include that 16MB partition that only SANDISK can give. In the end if you reformat the card in the tablet (Which defaults to exFAT) the card is seen to work just fine.Bottomline:-----------This is an awesome 64GB capacity MicroSD card from a reputed manufacturer for budget minded people and gets the job done beautifully. The read and write speeds are adequate enough for most Audio,Video & picture file formats in a tablet. The glitch mentioned above forced me to give *Four* stars instead of *Five* stars but let that not stop you from making a decision to buy it.Highly recommended!Cheers!",6/5/2013,581,2,0,2,2,1.0,0.342380228,primary reason buying extra capacitysandisk ultra gb microsdxc class card use insamsung galaxy tab inch model gtpand happy share get work flawlessly initial glitch read belowfirstly need aware samsung tablet model gtp currently run android o kernel build number jrocpueclkjelly bean experience shared level android o experience may vary depending version o running sandisk ultra gb microsdxc card purchased amazon retail packaging get recognized fine however tablet medium device aka mtp application attempt talk pc via usb cable tablet simply reboots card presented pc really strange indeedthis baffled couple hour firstly attempted format card exfat pc formatted fine attempted use tablet see behavioral oddity instantaneous reboot tablet mtp application try communicate pc made investigate issue determined root cause fact sandisk seen factory format card exfat also somehow seen include offset mb beginning card show mb unallocated region initial sector card window disk management toolthe solution get rid unallocated mb partition card could pc might require window command line experience using diskpart utility want confuse people process novice user process simple insert card tablet use native sd card format tool setting android o get rid mb partition happily remount simple process mtp application work fine pc transfer file sd card without strange reboot phenomenonnot sure sandisk format class card fashion never class card earlier there got ta technical explanation include mb partition sandisk give end reformat card tablet default exfat card seen work finebottomlinethis awesome gb capacity microsd card reputed manufacturer budget minded people get job done beautifully read write speed adequate enough audiovideo picture file format tablet glitch mentioned forced give four star instead five star let stop making decision buy ithighly recommendedcheers,positive
3758,R. Briggs,5,"I purchased this because my Samsumg Galaxy S3 was getting full of pictures. It installed easy, works great and I have had no speed issues when writing or reading from it,",20-03-2013,628,0,0,0,0,0.0,0.0,purchased samsumg galaxy getting full picture installed easy work great speed issue writing reading,positive
3759,"RB ""ShogunX""",5,"I've had this memory card in my S3 for the past few months without any issues. The only problem I've had with this was when I initially copied the 30GB of data from my old card to this card. I had this connected to my laptop using a MicroSD USB adapter and the copies kept failing. I figured out that the card was overheating when writing a lot of data. I was able to copy the data by pointing a small desk fan towards the card adapter during the file copy process. That being said, I don't have any read/write problems due to overheating with the card installed in my phone. I've copied over a couple of gigs of movies to watch on some trips with the card installed in the phone without any failures. It may be that heat issue only occurs after pushing &#62;3GB of data at a time. The largest movie I copied to the phone was 2GB. Most of the other movies are just over a gig.The only prep work for use in my phone was the initial format when it was first installed. The card was recognized prior to the formatting but I had seen where others had read/write issues so the format was a preemptive move.",1/2/2013,675,0,0,0,0,0.0,0.0,ive memory card past month without issue problem ive initially copied gb data old card card connected laptop using microsd usb adapter copy kept failing figured card overheating writing lot data able copy data pointing small desk fan towards card adapter file copy process said dont readwrite problem due overheating card installed phone ive copied couple gig movie watch trip card installed phone without failure may heat issue occurs pushing gb data time largest movie copied phone gb movie gigthe prep work use phone initial format first installed card recognized prior formatting seen others readwrite issue format preemptive move,positive
3760,R. Buchmann,5,"I don't have too much to say about an SD card, but I wanted to at least give it the 5 stars it deserves. We used it in a Galaxy S3 and it has worked flawlessly so far. I haven't  run any benchmarks to confirm the speed, etc but it does not seem to hinder the phone or camera (which we now have saving photos/videos to the SD card) in any way.I will point out the The S3 camera app did notify us that burst mode shots will still write to the phone's internal memory. Potentially due to the high date of data being written. That's good to know if you use burst mode a lot and were hoping to use an SD card for that purpose.",19-02-2014,292,0,0,0,0,0.0,0.0,dont much say sd card wanted least give star deserves used galaxy worked flawlessly far havent run benchmark confirm speed etc seem hinder phone camera saving photosvideos sd card wayi point camera app notify u burst mode shot still write phone internal memory potentially due high date data written thats good know use burst mode lot hoping use sd card purpose,positive
3761,R. Campbell,5,came quick and works well with my galaxy s4. formating was simple. its a sandisk not much that could be wrong with it.,30-12-2013,343,0,0,0,0,0.0,0.0,came quick work well galaxy formating simple sandisk much could wrong,positive
3762,RC,5,"Full Disclosure: I use no other brand of SD Card other than SanDiskHaving said that, I was pleased to discover an SD Card designed for people who demand fast transfer speeds for HD video applications. I purchased this item for my tablet PC and have been pleased with its functionality. The adapter is great for accessing via computer to transfer files directly if USB is not desired.",12/2/2012,1030,0,0,0,0,0.0,0.0,full disclosure use brand sd card sandiskhaving said pleased discover sd card designed people demand fast transfer speed hd video application purchased item tablet pc pleased functionality adapter great accessing via computer transfer file directly usb desired,positive
3763,RC,5,It's been working for over 4 years on my GP camera.  Has not crashed nor failed me.  I've shot over a hundred hours of footage on this card.  I will buy again for sure.,23-12-2013,350,0,0,0,0,0.0,0.0,working year gp camera crashed failed ive shot hundred hour footage card buy sure,positive
3764,RC,5,"Performs as expected. I bought for mi Galaxy S3 to increase it storage options, when I need to transfer big files I use a usb adapter since the wifi and mtp conectios speed is far slower than directly connecting the device but that is not the cards problem. Its fast reading and writing inside the S3 and when connected to a current generation computer.Old computers will read and write at slower speeds, but is still compatible hardware wise. The exfat format can be a hassle.No problems yet hardware wise. I would have preferred an open standard as partition format instead of exfat, but that is Microsoft fault not Sandisk.Is easy to reformat with a USB sd/micro-sd adapter.",1/9/2013,463,0,0,0,0,0.0,0.0,performs expected bought mi galaxy increase storage option need transfer big file use usb adapter since wifi mtp conectios speed far slower directly connecting device card problem fast reading writing inside connected current generation computerold computer read write slower speed still compatible hardware wise exfat format hassleno problem yet hardware wise would preferred open standard partition format instead exfat microsoft fault sandiskis easy reformat usb sdmicrosd adapter,positive
3765,RC,5,Works well with my dslr. Have never been able to fill it. I guess 16gb would be enough for average use. Go for faster speeds and smaller size.,26-12-2013,347,0,0,0,0,0.0,0.0,work well dslr never able fill guess gb would enough average use go faster speed smaller size,positive
3766,R. Child,4,"Use it (with the included adapter) as a spare card for my Panasonic FZ200 Lumix camera and as a quick and easy temporary backup drive for my MacBook Pro laptop (which has a standard SD slot). Also use it to make a quick transfer of files between the laptop and an iMac. Works exactly like a full-size SD card for these purposes. Very fast and reliable data transfers. And the special price from Amazon made these cards less costly than the standard 32 GB card at the time.UPDATE: I have changed the star rating from a 5 to a 4. This micro card worked fine for about three months and then suddenly began to disappear from the laptop finder. It still shows up and works fine when mounted in the desktop iMac. But often it will not mount in the laptop. This could be a problem with the laptop and if that turns out to be the case, I will restore this to a 5-star rating.",28-11-2013,375,0,0,0,0,0.0,0.0,use included adapter spare card panasonic fz lumix camera quick easy temporary backup drive macbook pro laptop standard sd slot also use make quick transfer file laptop imac work exactly like fullsize sd card purpose fast reliable data transfer special price amazon made card le costly standard gb card timeupdate changed star rating micro card worked fine three month suddenly began disappear laptop finder still show work fine mounted desktop imac often mount laptop could problem laptop turn case restore star rating,positive
3767,RchiWaWa,5,"Pretty much as stated above.  Write rate holds up well from small files to large files.  Reads vary from 25-33MB/sec but holds pretty steadily via card reader (in supplied SD adapter), through Motorola Photon Q, and through the SanDisk SDDR-121-A11M adapter via USB 2.0 and on either PC I have",1/10/2013,433,0,0,0,0,0.0,0.0,pretty much stated write rate hold well small file large file read vary mbsec hold pretty steadily via card reader supplied sd adapter motorola photon q sandisk sddram adapter via usb either pc,positive
3768,RCjim,5,"I needed more storage for my Venue 8 Pro tablet, plugged it in and was able to store large files on it within minutes. So far so good.",1/11/2014,37,0,0,0,0,0.0,0.0,needed storage venue pro tablet plugged able store large file within minute far good,positive
3769,"RC ""ZenSavage""",5,"This was a great deal that I would purchase again if I need another just like it. My Galaxy Note 3 is great for videos, games and movies so it needs a lot of storage. This SanDisk had just the right amount of GBs and price to make this a great deal. It's almost filled up already so I might buy another one soon. Don't hesitate if you're interested in quality storage.",23-01-2014,319,0,0,0,0,0.0,0.0,great deal would purchase need another like galaxy note great video game movie need lot storage sandisk right amount gb price make great deal almost filled already might buy another one soon dont hesitate youre interested quality storage,positive
3770,R. Davison,4,"As the title says, it can cause your GoPro Hero 3 to stop recording mid recording if used at the highest resolutions and frame rates.",25-12-2013,348,0,0,0,0,0.0,0.0,title say cause gopro hero stop recording mid recording used highest resolution frame rate,positive
3771,R. Dean,4,Tried this in my Gopro Silver camera. So for seems to work.Put card in Adapter to transfer files and had a very hard time removing it again. Will not try the adapter again with this card.,5/10/2013,429,0,0,0,0,0.0,0.0,tried gopro silver camera seems workput card adapter transfer file hard time removing try adapter card,positive
3772,"R.D. ""R.D.""",5,This 32GB card is fast.  Great for storing video and music and whatever you need to do without worry.  It is plenty large and the price is very reasonable.,1/4/2014,251,0,0,0,0,0.0,0.0,gb card fast great storing video music whatever need without worry plenty large price reasonable,positive
3773,redbaron8,5,"I formatted the card, saved the data from phone's 4 gb card to desktop, dragged and dropped the files from 4gb to 32 gb card. Installed 32 gb card in phone. Phone works perfectly. Win win.And a great deal for the price.",1/3/2014,282,0,0,0,0,0.0,0.0,formatted card saved data phone gb card desktop dragged dropped file gb gb card installed gb card phone phone work perfectly win winand great deal price,positive
3774,red_ox,5,"Advertised speedWorks right out of the box, no formatting requiredTrusted nameThis is a no-brainerSamsung has started to make their own line of sd cards and they seem to be cheaper at the moment when compared to the sandisk.",6/8/2014,124,0,0,0,0,0.0,0.0,advertised speedworks right box formatting requiredtrusted namethis nobrainersamsung started make line sd card seem cheaper moment compared sandisk,positive
3775,R. Edward Siegenthaler,5,I bought this chip to be used to increase the use of my smart phone and it has increased the memory.  At least for now.,27-07-2013,499,0,1,1,-1,0.0,0.0,bought chip used increase use smart phone increased memory least,positive
3776,Redwinger,5,and good product.  I haven't had any issue with the San Disk memory cards so I prefer to stay with them.  I have several electronic devices what use the micro SD and they all work great.  I would recommend this product.,1/5/2014,221,0,0,0,0,0.0,0.0,good product havent issue san disk memory card prefer stay several electronic device use micro sd work great would recommend product,positive
3777,Reed Moore,4,"First off, I've always bought Sandisk for the warranty under the reasoning that a lifetime warranty means they must be a little better than the others and Sandisk's lesser lines. I have 5 Class 6 SD 8GB Extreme III series cards all pushing 5 years old now with zero problems, all of which write nearly twice as fast. Not sure what the limitation is, Class 10 UHS-1, and 5 year newer tech should blow these away.  The 'micro' packaging shouldn't make a difference either.  I can only guess it's marketing differentiation.Again this card will write at published specs but you may want to check out the Sony SR32UYA/TQMN of the same capacity, it reads and writes faster and is a similar price, though only a one year warranty. I picked it up with a Hisense 7 Pro tablet (awesome) and couldn't wait, and they were on sale locally for $26. Was a pleasant surprise. Came with a SD adapter as well and some file recovery software (a link).  Not a fan of Sony web sites support or or documentation for any of their gear the last 15 years but these are commodities now I suppose and you can't expect much any longer. I now kind of think if these things work 30 days, they'll probably work 5-10 years until they are obsolete. FYI:The Sandisk and Sony are both made in China.",10/9/2013,454,0,0,0,0,0.0,0.0,first ive always bought sandisk warranty reasoning lifetime warranty mean must little better others sandisks lesser line class sd gb extreme iii series card pushing year old zero problem write nearly twice fast sure limitation class uhs year newer tech blow away micro packaging shouldnt make difference either guess marketing differentiationagain card write published spec may want check sony sruyatqmn capacity read writes faster similar price though one year warranty picked hisense pro tablet awesome couldnt wait sale locally pleasant surprise came sd adapter well file recovery software link fan sony web site support documentation gear last year commodity suppose cant expect much longer kind think thing work day theyll probably work year obsolete fyithe sandisk sony made china,positive
3778,ReighnDae,4,"I was pleasantly surprised that my card arrived ahead of schedule. That's always a plus in my book. The works without a hitch. I was able to copy the files from my 16GB card to this one relatively quickly and very easily. My Samsung Galaxy Tab 2 7.0 read the card perfectly. I have no complaints about the card although I expected the write speed to be a little faster. After all is said and done I would definitely recommend this card for your tablet, smart phone, or any other device that allows for expandable memory.",25-07-2012,866,1,0,1,1,1.0,0.206549314,pleasantly surprised card arrived ahead schedule thats always plus book work without hitch able copy file gb card one relatively quickly easily samsung galaxy tab read card perfectly complaint card although expected write speed little faster said done would definitely recommend card tablet smart phone device allows expandable memory,positive
3779,Remmy,3,"Decent transfer speeds out of phone..in phone sees around 10-12MB/s down to 5. This card is nothing to write home about however, as it only lasted me 7 months. Now it will not read in my phone or laptop or friend's phone. So now I lost all my files....I recommend you store your vital files in the phone.",24-06-2013,532,0,0,0,0,0.0,0.0,decent transfer speed phonein phone see around mb card nothing write home however lasted month read phone laptop friend phone lost filesi recommend store vital file phone,neutral
3780,Renaud Olgiati,3,"The card does all it promises to do, but I have a gripe: the nail-ridge near the outer end of the card is not defined enough, which makes it rather difficult to extract the card from a reader or adapter.This is the first MicroSD card I have that has had this problem.",20-06-2013,536,0,0,0,0,0.0,0.0,card promise gripe nailridge near outer end card defined enough make rather difficult extract card reader adapterthis first microsd card problem,neutral
3781,Renee Carpenter,3,It's the wrong one because I thought I was getting the 64 GB one.  I need to know  how to return this one and I will reorder the right one.,24-03-2013,624,0,0,0,0,0.0,0.0,wrong one thought getting gb one need know return one reorder right one,neutral
3782,Rene R. Leblanc,5,This card works perfectly in my Black Box Original Quality G1W dash camera.,7/2/2014,304,1,0,1,1,1.0,0.206549314,card work perfectly black box original quality gw dash camera,positive
3783,"REN REN ""Ren""",5,"Got it on sale during blackfriday, awesome! great speeds, lots of storage works wonderful with Galaxy Note 3. Buy today!",12/9/2013,452,0,0,0,0,0.0,0.0,got sale blackfriday awesome great speed lot storage work wonderful galaxy note buy today,positive
3784,"Renva D. Brunson ""RDB""",5,What can you say about a disk. It is doing the work that it was made to do. I am happy with it.,5/1/2014,337,0,0,0,0,0.0,0.0,say disk work made happy,positive
3785,Reply Hazy Try Again,5,"This worked right out of the box for my Samsung Galaxy S3. Fast speeds, class 10. Half the price as a comparable product at a Big Box store. I may buy a second one later.",25-09-2012,804,0,0,0,0,0.0,0.0,worked right box samsung galaxy fast speed class half price comparable product big box store may buy second one later,positive
3786,Resistance is Futile!,5,"I use these as backup for my images when I am out on a photo shoot.  As of to date, they have been very effective in reducing weight and storage space in my pack.",8/5/2013,579,0,0,0,0,0.0,0.0,use backup image photo shoot date effective reducing weight storage space pack,positive
3787,Retfireman,5,"This is a great disk and I have never had any problems with the product.  What can you say positive or negative about a product that does it's intended purpose of storing memory.  Well made, simple to use, and never a problem to date!",4/3/2014,279,0,0,0,0,0.0,0.0,great disk never problem product say positive negative product intended purpose storing memory well made simple use never problem date,positive
3788,"Retired Engineer ""gadget geek""",4,"Its probably better than I think it is. I got this to go in a Samsung tablet which is about to get replaced with an iPad. But the SD memory card portion has not given me any fits yet. The write speed isn't as high as some SD cards and this funky form factor requires an adapter most of the time, so don't expect to pop this into your DSLR.",15-12-2013,358,0,1,1,-1,0.0,0.0,probably better think got go samsung tablet get replaced ipad sd memory card portion given fit yet write speed isnt high sd card funky form factor requires adapter time dont expect pop dslr,positive
3789,retired engineer,5,Used in a tablet computer. Works great. May buy more for my digital camera. I liked the specs on this C10/UHS1.,13-10-2013,421,0,0,0,0,0.0,0.0,used tablet computer work great may buy digital camera liked spec cuhs,positive
3790,Retired Fire Captain,4,"I had to replace the first one in my tablet! The first time I bought one of these for my tablet the disk became corrupted. I bought a replacement (this item,) and it seems to work just fine.",1/9/2014,98,0,0,0,0,0.0,0.0,replace first one tablet first time bought one tablet disk became corrupted bought replacement item seems work fine,positive
